date,arapiranga,belem,carateua,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao_pedro
2022-12-16,0.03438159594268394,0.035330937913349285,0.034595940371833805,0.03353620709258958,0.034595940574931136,0.03471954492048933,0.03353837229669338,0.03387725236355567,0.03358512985280598,0.03459594026208271,0.03552458052348989,0.03480924333280346,0.03350225678857791,0.03499253049210392,0.03459594085317856
2022-12-17,0.036377178508111854,0.03727762870382311,0.03554050738636088,0.03565932410425214,0.03678108284035511,0.03725959073566072,0.03540896858645005,0.036658511316145684,0.034589367731262435,0.036071227763557534,0.03634886338610708,0.036128520832527364,0.036044827766681165,0.03563364847633309,0.034441095574061616
2022-12-18,0.03837276107353978,0.03922431949429694,0.03648507440088795,0.03778244111591471,0.038966225105779094,0.03979963655083211,0.03727956487620671,0.0394397702687357,0.035593605609718894,0.03754651526503236,0.03717314624872426,0.037447798332251266,0.03858739874478442,0.03627476646056226,0.03428625029494467
2022-12-19,0.036910618711238415,0.03427013661708049,0.03479411315827977,0.035892233927281296,0.03768978317200574,0.03556193017960022,0.03393232822225882,0.03491731591684399,0.033997617379564055,0.03453180927146248,0.034117586979401544,0.03580469168273286,0.03432350902864155,0.03389593488311845,0.03413140501582773
2022-12-20,0.03544847634893705,0.0342928575743818,0.0331031519156716,0.03387124703832085,0.03641334123823238,0.03132422380836834,0.03470963271673533,0.03465366715296134,0.032368276949250985,0.0315171032778926,0.03106202771007882,0.03416158503321447,0.034295860028696105,0.03151710330567463,0.033976559736710786
2022-12-21,0.03566339421323146,0.03484001201567563,0.03328933304222177,0.03404363942780271,0.035136899304459034,0.032674437304187086,0.03449955043982324,0.034771161971745505,0.03306833158731901,0.03237791949857334,0.03236778981551178,0.034788548084674756,0.03453078434132366,0.03267494354316895,0.033821714457593834
2022-12-22,0.03587831207752587,0.03538716645696945,0.03347551416877195,0.03421603181728457,0.03386045737068567,0.034024650800005836,0.034289468162911146,0.034888656790529674,0.03376838622538704,0.03323873571925407,0.033673551920944726,0.03541551113613505,0.03476570865395121,0.033832783780663275,0.03366686917847689
2022-12-23,0.03609322994182027,0.03593432089826329,0.03366169529532214,0.034388424206766424,0.03258401543691232,0.03537486429582458,0.03407938588599906,0.03500615160931385,0.03446844086345508,0.0340995519399348,0.03497931402637768,0.03604247418759535,0.035000632966578765,0.03499062401815759,0.03351202389935995
2022-12-24,0.03630814780611468,0.03648147533955712,0.033847876421872314,0.03456081659624828,0.031307573503138966,0.03672507779164332,0.03386930360908697,0.03512364642809801,0.03516849550152311,0.03496036816061554,0.03628507613181064,0.036669437239055636,0.03523555727920632,0.03614846425565191,0.033357178620243004
2022-12-25,0.03461487267315727,0.03555342969958008,0.03406195899293438,0.042328778325377105,0.036651136533448134,0.03507986288874268,0.04589769989252366,0.036967992692376786,0.03423527840616402,0.03586087266526205,0.03534690264027374,0.03421148178601508,0.035956139520105866,0.03725147940777258,0.033387725167114204
2022-12-26,0.03354440277730115,0.03575344177689169,0.03338406903990815,0.03955180701857494,0.03524797225319508,0.03391157299435229,0.041893718952289515,0.034496782282946184,0.03367727036745694,0.03448163022236996,0.03427797813964376,0.03610645091910861,0.03496791616563036,0.035563291956244907,0.033418271713985405
2022-12-27,0.03247393288144501,0.032564225672888567,0.03260181395437662,0.036774835711772785,0.03384480797294202,0.032743283099961905,0.03788973801205538,0.032025571873515575,0.033119262328749864,0.03310238777947788,0.03320905363901378,0.035043598436231366,0.03397969281115485,0.03387510450471723,0.032537258197386974
2022-12-28,0.03140346298558889,0.029375009568885446,0.03181955886884509,0.03399786440497063,0.03244164369268897,0.031574993205571514,0.03388575707182124,0.02955436146408497,0.032561254290042786,0.0317231453365858,0.032140129138383794,0.03398074595335413,0.03299146945667935,0.03218691705318956,0.031656244680788544
2022-12-29,0.03033299308973276,0.026185793464882326,0.031037303783313555,0.031220893098168466,0.031038479412435916,0.030406703311181123,0.0298817761315871,0.027083151054654368,0.03200324625133571,0.030343902893693712,0.031071204637753813,0.03291789347047689,0.03200324610220384,0.03049872960166189,0.030775231164190116
2022-12-30,0.03193854519534151,0.032588901695115094,0.030255048697782026,0.03461249959978527,0.03204491380491082,0.028837281452635092,0.03490701036539753,0.032711199842986365,0.03357861323538504,0.03179248493680549,0.03433650624458097,0.03185504098759965,0.03387853164490436,0.032066028241346,0.029894217647591682
2022-12-31,0.030568357634199402,0.02707509745575078,0.030382216465962467,0.025215705458091493,0.02255264019296223,0.0278559412002902,0.025276675485579332,0.028357255076746867,0.027349222451721195,0.02512413124186093,0.02693988281267754,0.02817796491046797,0.027238804636857794,0.025164760275310945,0.02551818065581854
2023-01-01,0.030989635296944915,0.031309583143349855,0.02765292970728127,0.02750189409251794,0.029680921498598287,0.028790166253046576,0.027680499215247956,0.025751906757595856,0.027431074341539984,0.02862460723164778,0.027559607946101766,0.028821746531975022,0.028721875626485434,0.02849334193727637,0.027920106556102255
2023-01-02,0.03244920102186196,0.03237076163133772,0.029665412887438517,0.02978808272694438,0.03006936473825789,0.031341211248869905,0.030084322944916576,0.02916734906711891,0.027512926231358776,0.029443360366687432,0.030155486901937537,0.028782576193904185,0.03020494661611307,0.030178769126093165,0.02862141102361493
2023-01-03,0.03390876674677901,0.03343194011932559,0.03167789606759576,0.032074271361370824,0.030457807977917487,0.03389225624469324,0.0324881466745852,0.03258279137664196,0.027594778121177565,0.030262113501727084,0.032751365857773315,0.028743405855833352,0.031688017605740706,0.03186419631490996,0.02932271549112761
2023-01-04,0.03347104508088604,0.03417068814962305,0.03080659906095455,0.03409585558544626,0.035253362238168585,0.03703833726959274,0.03444491699338166,0.034644967651357085,0.03242974185895291,0.034843079590835296,0.03375725394653049,0.032124116674253876,0.032428531382942154,0.03512898808787344,0.030024019958640288
2023-01-05,0.027544033595347954,0.029631480389117344,0.032267507917668095,0.025782016513854866,0.026526137677348967,0.025261559963074793,0.026741790270473884,0.03161070980399461,0.03212880895984367,0.02445906107156072,0.028515686205412533,0.0330432428555404,0.0316518902900533,0.026331139271457978,0.03406188714518525
2023-01-06,0.03468298541149929,0.034380880016960554,0.0352078390396867,0.034511299155250724,0.029747142678688613,0.03436507087873282,0.03443975770161565,0.03370865575102399,0.03483276069164438,0.028098144264699934,0.03491840184268518,0.0339117072751683,0.03483188904060083,0.03491840161283649,0.03511772957681739
2023-01-07,0.034370477517330654,0.03467321972331313,0.03535709785898581,0.03456859223310719,0.03296814768002826,0.033991484812767696,0.03449000057422233,0.03441918651988629,0.03484972123534633,0.03173722745783914,0.035076203288212295,0.03261737141790538,0.03497777320038678,0.03512593619030342,0.03418773412361417
2023-01-08,0.034057969623162015,0.034965559429665706,0.03550635667828492,0.03462588531096366,0.03618915268136791,0.03361789874680257,0.03454024344682901,0.03512971728874859,0.034866681779048295,0.035376310650978356,0.03523400473373941,0.031323035560642476,0.03512365736017273,0.03533347076777036,0.03325773867041096
2023-01-09,0.030626297790185816,0.033002760329628886,0.03243643039002519,0.032205943767646565,0.03131436813788106,0.033633554985734615,0.03213494650039026,0.031245962161426326,0.031243615234277787,0.03226131438371045,0.03429296877877941,0.032096599223287475,0.03217452019453145,0.03274062760450884,0.03232774321720774
2023-01-10,0.03425683371766763,0.03262150140060954,0.02754626485543487,0.02719162658908243,0.03302125013601377,0.02941686911832573,0.021317107568621065,0.033054570648838585,0.029258440401259835,0.032589338395983894,0.035318542232637334,0.03174272783997554,0.03179504303980408,0.03531854182930587,0.02705741803878028
2023-01-11,0.03424173840588364,0.03394820715929865,0.03774097936670457,0.03286391729257966,0.03472813213414649,0.03139389169836537,0.03276099262637497,0.03342527505391026,0.033263380567795146,0.03291736240825734,0.03535567445875632,0.03160938826252854,0.032869241267121256,0.035355713107102414,0.038027903566280045
2023-01-12,0.034182357618357036,0.037251591538390395,0.0363856449812747,0.03405058975188696,0.03414877137505463,0.03226623300732693,0.03397635975976112,0.03657082949678789,0.03383841640099829,0.033245386420530786,0.03551871442539825,0.03268608706079282,0.03357565759254741,0.03565715279385015,0.03814060079374685
2023-01-13,0.034122976830830425,0.0352864004996426,0.03503031059584485,0.03451953944790524,0.03356941061596278,0.03313857431628849,0.034482425161327705,0.030342008764345743,0.03441345223420143,0.03357341043280423,0.03568175439204018,0.03376278585905709,0.03428207391797357,0.0359585924805979,0.038253298021213654
2023-01-14,0.03406359604330382,0.033321209460894806,0.03367497621041498,0.034988489143923523,0.03299004985687092,0.03401091562525005,0.0349884905628943,0.03401091733740427,0.03498848806740457,0.03390143444507767,0.03584479435868211,0.03483948465732137,0.03498849024339972,0.036260032167345635,0.038365995248680465
2023-01-15,0.034284910289285285,0.03253152199673174,0.03535072029526873,0.032625591442593076,0.034178444632244065,0.031475755970450804,0.032641195244699,0.03129964168309866,0.032531327558262005,0.03550231860675472,0.036545656077746846,0.036127684820006827,0.03289541377666887,0.03648013593194903,0.03847869247614727
2023-01-16,0.03450622453526675,0.03174183453256867,0.03702646438012248,0.030262693741262635,0.0353668394076172,0.028940596315651556,0.030293899926503713,0.02858836602879304,0.03007416704911944,0.037103202768431764,0.037246517796811575,0.037415884982692285,0.030802337309938022,0.03670023969655242,0.038591389703614074
2023-01-17,0.034727538781248214,0.032822537146106424,0.03870220846497622,0.03248464785486657,0.03655523418299034,0.03328546466691081,0.03316951408977181,0.03522873830347783,0.03421800030821018,0.038704086930108815,0.0379473795158763,0.038704085145377744,0.032180985560320154,0.03692034346115582,0.03870408693108088
2023-01-18,0.0358330644132051,0.03402944828157273,0.03718630179344838,0.03397308577011339,0.03645713862565314,0.03490847093800024,0.03461348173030165,0.03548092289988072,0.03377084509477585,0.0378736150463517,0.03777831301350491,0.03735328316105597,0.0322416223463218,0.03670054483616196,0.03743671890510182
2023-01-19,0.03693859004516198,0.03523635941703903,0.03567039512192054,0.03546152368536022,0.036359043068315944,0.03653147720908965,0.03605744937083148,0.03573310749628361,0.03332368988134152,0.03704314316259458,0.03760924651113353,0.03600248117673419,0.03230225913232345,0.0364807462111681,0.036169350879122764
2023-01-20,0.038044115677118864,0.03644327055250533,0.03415448845039269,0.03694996160060705,0.03626094751097875,0.03815448348017907,0.037501417011361324,0.0359852920926865,0.032876534667907194,0.03621267127883746,0.03744018000876214,0.03465167919241242,0.0323628959183251,0.03626094758617424,0.034901982853143707
2023-01-21,0.03586001374540127,0.030058737146640695,0.02976335550185972,0.03281254797312279,0.031912043406724044,0.03214729891314595,0.03260306690096617,0.035622603863023634,0.030564687318607123,0.03549304750317888,0.030548086267918776,0.03683219314993964,0.03229428057949865,0.03181029933717234,0.0338452972135483
2023-01-22,0.032788835254559806,0.033568674407090986,0.030747640690813694,0.03107566758917861,0.03134156636101902,0.03060608103064476,0.03107566685668838,0.03190016755632303,0.02975478861225285,0.03477342372752029,0.031122748529734713,0.03562447747658487,0.032077971700915496,0.03204254121023217,0.03278861157395289
2023-01-23,0.03158453514795822,0.03235403030415456,0.03173192587976766,0.03270816978279708,0.03077108931531401,0.030429484920581888,0.032707298907851456,0.03181124157889184,0.032098107191283407,0.03405379995186172,0.03169741079155065,0.03173192602034294,0.03328558874246337,0.03227478308329201,0.03173192593435748
2023-01-24,0.03038023504135664,0.031139386201218134,0.03219165458345703,0.034340671976415556,0.030200612269608997,0.03025288881051901,0.034338930959014524,0.03172231560146066,0.03444142577031397,0.03333417617620313,0.03227207305336658,0.031053349470330206,0.03449320578401125,0.03250702495635184,0.03238957470640784
2023-01-25,0.03282360302964806,0.031713706434916826,0.0326513832871464,0.03340538843737613,0.029630135223903977,0.031905592546517696,0.03323654810743208,0.03147096557127239,0.03211695947911685,0.03261455240054455,0.03284673531518252,0.03037477292031746,0.03347031765909796,0.03273926682941168,0.03304722347845819
2023-01-26,0.02979683636386668,0.03230884922920279,0.03319100128520155,0.03232085832466837,0.03181540178495524,0.03177555662074833,0.03164756044476627,0.034043135794928195,0.02672454857273362,0.032300478258361146,0.03230885135152228,0.033485360633328125,0.032483891676915747,0.03230884751517764,0.03370487225050854
2023-01-27,0.03235205805432934,0.032440417196874065,0.033730619283256685,0.031236328211960603,0.030754007450742405,0.031645520694978974,0.03005857278210046,0.03661530601858401,0.03201216046992647,0.031557571910398576,0.032316400254206165,0.033631535679286916,0.03149746569473352,0.03188569948487035,0.0343625210225589
2023-01-28,0.03298538575686501,0.0328535868681705,0.033625443310966854,0.032445030603747475,0.03230307554663439,0.03298538433127669,0.03177855086951671,0.03291804782876621,0.03283865125540865,0.0325411394377184,0.03255367584250061,0.03271798159455925,0.03258048602048382,0.03257282989305878,0.03400326798379443
2023-01-29,0.03281010000214955,0.033187615238963734,0.03352026733867702,0.03365373299553434,0.03385214364252637,0.03304830412554216,0.03349852895693296,0.0316194729812854,0.03366514204089083,0.03352470696503822,0.032790951430795044,0.03180442750983158,0.03366350634623411,0.033259960301247206,0.03364401494502998
