date,arapiranga,belem,carateua,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao-pedro
2019-01-01,1.029181627777226e-05,0.00021265625956328453,3.431490626628342e-05,0.0006053717385401479,2.284600935596652e-05,-6.150578465645192e-05,0.0006245128467316477,0.00012733666365154214,8.36533237094503e-05,1.029182026876817e-05,1.029181665769903e-05,-0.0004152064469341096,0.0003841636318091705,1.029181657940922e-05,2.931005238306154e-05
2019-01-02,0.00017455941765440864,5.244901972584417e-05,-5.4958141615478075e-06,0.00018265803395298114,-1.96662407646978e-05,-6.150578465645192e-05,9.679897851739643e-05,0.00028002128407233714,-0.00013553243943678837,-0.0001101401373898113,-0.00014948653862496494,-5.151712064193229e-05,0.00011453910157116636,-0.00014727424558207098,-7.826181856984619e-05
2019-01-03,0.000338827019031045,-0.00010775822011159618,-4.530653458937904e-05,-0.00024005567063418575,-6.217849088536212e-05,0.00010623901944284172,-0.0004309148896968549,0.0004327059044931321,-0.000354718202583027,-0.0002305720950483908,-0.0003092648939076289,-0.0001953915320689901,-0.00015508542866683774,-0.00030484030774355125,-0.0001858336895227539
2019-01-04,0.0003063713086478749,7.741460358021732e-05,-5.008897564073813e-05,0.00011174016961820019,0.000213705393390935,0.00012724621162875835,0.0002794258532116646,-3.504927251571664e-05,-0.00013145590479129405,-0.00019428300057586884,-0.00030944640196914954,-4.891840734259128e-05,-0.00013665494339575916,0.00021370539195943563,-4.802569261540976e-05
2019-01-05,0.00027391559826470477,-0.0003750285377780961,-8.009876138669203e-05,-0.000382104638222508,0.00013951818553974374,0.00014825340381467497,-0.00018854417858098522,-0.00016234754287838672,-4.202497587422762e-05,-0.0001579939061033469,-0.0003096279100306701,-0.00024357241489573705,-3.995411239461945e-05,0.00011416446638000952,-1.3614597237440113e-05
2019-01-06,0.00024145988788153462,-0.00026127879829376745,-0.00011010854713264591,-0.000263352577253185,6.53309776885525e-05,0.00016926059600059156,-0.00010850654450861682,-5.0425037767921114e-05,4.740595304283879e-05,-0.00012170481163082493,-0.0003098094180921907,-0.00011980729969970776,5.674671860652025e-05,1.4623540800583435e-05,2.0796498140529537e-05
2019-01-07,0.00020900417749836447,-0.00014752905880943882,-0.00014011833287859982,-0.00014460051628386195,-8.856230162638746e-06,0.0001902677881865082,-2.846891043624842e-05,6.149746734254449e-05,0.00013683688195990522,-8.541571715830297e-05,-0.00030999092615371134,3.957815496321526e-06,0.00015344754960765997,-8.491738477884266e-05,5.520759351849918e-05
2019-01-08,0.00017654846711519432,-3.377931932511018e-05,-0.00017012811862455372,-2.584845531453892e-05,-8.304343801382998e-05,0.00021127498037242483,5.156872363611998e-05,0.00017341997245301014,0.00022626781087697163,-4.912662268578101e-05,-0.0003101724342152319,0.00012772293069235083,0.0002501483806087997,-0.00018445831035826874,8.961868889646882e-05
2019-01-09,0.0001440927567320242,7.997042015921846e-05,-0.00020013790437050762,9.290360565478411e-05,-0.00015723064586502123,0.00023228217255834142,0.00013160635770848836,6.4101257999039e-05,0.0003156987397940381,-1.283752821325902e-05,-0.00031035394227675253,1.369216254878874e-05,0.00034684921160993935,-0.0002839992359376948,0.00012402978427443847
2019-01-10,-0.00033457743490984443,8.636189656289202e-05,-8.867616312256541e-05,0.0002116556666241071,4.180281022374865e-05,0.00025328936474425804,0.00021164399178085681,3.5184010606460264e-05,0.00021339221498448247,-0.00011402786093034672,-0.0002126962197279328,0.0004953912567222871,0.0004435500426110791,-0.0002681532850993835,0.00015620913245164536
2019-01-11,-0.0002755056187066278,0.00036165680074346293,3.861537369631607e-06,0.00042430368557962926,5.8571137970833965e-06,0.0002007786811059692,0.00042429785583525154,2.857783459368974e-05,0.00011108569017492686,-9.90402847822406e-05,-0.0001707784193512477,0.00027082649995251634,0.0005402508736122187,-0.00020609602278428448,0.00018838848062885223
2019-01-12,-0.00021643380250341117,0.0006369517049240339,9.639923786182863e-05,0.0006369517045351513,-3.008858262958186e-05,0.0001482679974676804,0.0006369517198896463,2.197165858091922e-05,8.779165365371267e-06,-8.405270863413449e-05,-0.00012886061897456261,4.626174318274563e-05,0.0006369517046133584,-0.00014403876046918543,0.00022056782880605912
2019-01-13,-0.0001573619863001945,0.00011112670961885931,0.00018893693835402565,0.000513220623275678,-6.60342790562471e-05,9.575731382939156e-05,0.0006082415360713933,1.53654825681487e-05,-9.352735944418434e-05,-6.906513248602838e-05,-8.694281859787752e-05,-0.00017830301358702505,0.0004209997984838667,-8.19814981540864e-05,0.00025274717698326604
2019-01-14,-1.643859224721459e-05,2.4820526764332664e-06,0.00016247506074751523,0.00038948954201620473,-1.542344360361237e-05,5.565617382159931e-05,0.00057953135225314,-0.00012717014203263163,-0.00019583388425373988,0.00016247505718795184,-7.237303226793692e-05,-9.358105071555431e-05,0.000205047892354375,-0.00012005449897902001,0.0002459020731967016
2019-01-15,-0.000380426225987002,-0.00010616260426599278,9.876214935154612e-05,0.0002657584607567315,-0.00019087908037493013,1.5555033813807073e-05,0.0005508211684348869,-0.00026970576663341194,-0.00029814040906329557,9.607962792036333e-05,-5.780324593799633e-05,-0.00015471017268825103,-1.0904013775116718e-05,-0.0002431946111478056,0.00023905696941013726
2019-01-16,-0.0007444138597267895,-0.00021480726120841887,3.5049237955577e-05,0.00014202737949725816,-0.0003663347171462479,-2.454610619398518e-05,0.0005221109846166338,-0.0004122413912341922,-0.0004004469338728512,2.9684198652774808e-05,-4.323345960805574e-05,-0.00021583929466094777,-0.00022685591990460852,-0.0003663347233165913,0.00023221186562357286
2019-01-17,1.387738617341767e-05,-9.593881609153559e-05,-2.866367344039212e-05,0.0002360463739275509,-0.00018500086730806846,0.00010897000010713663,0.0003012819128144166,0.00010932359762115907,-0.00023839117343093778,-3.671123061481369e-05,-2.8663673278115144e-05,-0.00027696841663364446,6.023553258749508e-05,-3.353558932271719e-05,0.0002253667618370085
2019-01-18,-8.939429453966743e-05,-6.892565337887282e-05,0.0002079887093017804,-0.00014072298662426853,0.00021365261750424402,0.00024248610640825846,-0.0001407224632544679,0.00013730374988727074,-0.00018515881259243918,0.0001203784049721483,-0.0002431954936226705,-0.0003380975386063412,-0.00014072299213363485,7.494283503984775e-05,0.0002185216580504441
2019-01-19,-6.108004040943551e-05,-4.274244852918143e-05,7.676732059360248e-05,-8.632582358505744e-05,5.042340203225584e-05,0.0002109887610866026,-8.563880038178736e-05,4.180745066845757e-05,-0.00013192645175394064,1.7418576794462526e-05,-0.00021822392851341443,-0.0002490331666479832,-6.845037014506663e-05,-3.312291911908455e-05,-9.948571753753953e-05
2019-01-20,-3.27657862792036e-05,-1.655924367949004e-05,-5.445406811457546e-05,-3.192866054584635e-05,-0.00011280581343973234,0.00017949141576494671,-3.0555137509106804e-05,-5.3688848550355596e-05,-7.869409091544206e-05,-8.554125138322325e-05,-0.0001932523634041584,-0.0001599687946896252,3.8222518435016e-06,-0.00014118867327801683,-0.0004174930931255232
2019-01-21,-1.1068162675495505e-05,-3.3314584439576155e-05,-0.00014842558193524084,-3.2978050827832017e-05,-0.00013047332198865526,0.00014799407044329086,6.47556294555243e-05,6.47556303730683e-05,-5.6837805997168656e-05,-0.00010319753908067929,-0.00018333373304959578,0.0002626425986506693,-5.683780665885301e-05,-0.00014733329662737612,0.0002626425994902289
2019-01-22,1.0629460928212593e-05,-5.006992519966227e-05,-0.0002423970957559062,-3.4027441109817684e-05,-0.0001481408305375782,0.00011649672512163498,2.6455280637984636e-05,4.387734179823576e-05,-8.552863560388659e-05,-0.00012085382677813531,-0.00017341510269503315,0.00015239369218581516,-5.8305835977788945e-05,-0.00015347791997673545,0.000272045833976486
2019-01-23,3.232708453192069e-05,-6.682526595974839e-05,-0.00033636860957657154,-3.5076831391803344e-05,-0.0001658083390865011,8.499937979997912e-05,-1.184506817955503e-05,2.2999053223403205e-05,-0.00011421946521060452,-0.00013851011447559133,-0.00016349647234047056,4.214478572096101e-05,-5.9773865296724896e-05,-0.00015962254332609475,0.00028144906846274315
2019-01-24,5.4024708135628786e-05,-8.358060671983451e-05,-0.00043034012339723696,-3.612622167378901e-05,-0.00018347584763542404,5.350203447832325e-05,-5.014541699709471e-05,2.12076464857065e-06,-0.00014291029481732244,-0.00015616640217304734,-0.00015357784198590793,-6.810412074389314e-05,-6.124189461566083e-05,-0.00016576716667545408,0.0002908523029490003
2019-01-25,7.572233173933688e-05,-0.0001003359474799206,-0.0005243116372179022,-3.717561195577468e-05,-0.000201143356184347,2.200468915666738e-05,-8.844576581463436e-05,-1.87575239262619e-05,-0.00017160112442404037,-0.00017382268987050335,-0.00014365921163134532,1.663615773945467e-05,-6.270992393459678e-05,-0.00017191179002481338,0.0003002555374352574
2019-01-26,9.7419955343045e-05,-0.00011709128824000674,-0.0006182831510385677,-3.8225002237760345e-05,-0.00021881086473326988,-9.492656164988489e-06,-0.00012674611463217404,-3.963581250109446e-05,-0.00020029195403075832,-0.0001914789775679594,-0.0001337405812767827,0.00010137643622280248,-6.417795325353272e-05,-0.0001780564133741727,0.00030965877192151454
2019-01-27,0.00016664760007673114,-0.00014183772352806682,-0.000712254664859233,-0.0001099139235144691,-0.00023647837328219282,-4.099000148664436e-05,-0.00010439728118645786,0.00010720156517606641,-0.0003122430527501638,-0.0002091352652654154,-0.0001238219509222201,0.00010620771037571651,-0.0003034997802157232,-0.000184201036723532,0.00021580901761538094
2019-01-28,0.00023587524481041725,0.000481117189975802,-0.00045176303338959517,0.000678293803303629,-0.00024558069070425206,-7.248734680830023e-05,0.0006825899388345365,0.0002540389428532273,0.0004763299059266508,-0.00022679155296287143,-0.00011390332056765747,7.7142542196644e-05,0.0003777819634868701,-0.00019034566007289133,0.00012195926330924736
2019-01-29,-5.204018036053129e-05,-0.0001620256647450813,-0.00011675595913422337,-0.0002227108291189817,-0.0002546830081263113,-0.00010398469212995608,-0.00022318673246563537,-0.000194307376845773,-8.724204235477728e-05,-0.00024444784066032744,-0.00010398469021309485,-4.207718826720507e-05,-0.00010941088111461324,-0.00019649028342225063,2.8109509003113792e-05
2019-01-30,-0.0002622444610167499,9.353265679646632e-05,0.00018802506321175826,0.0003221153370971942,2.687869364799735e-05,4.055265896145151e-05,0.000715224514364339,-0.00014738192383750444,-0.00028076506016951785,-0.00021904797634235608,-0.00025387168753901023,3.521887565323109e-05,-0.00030440736211494553,-0.00019587654779344303,0.0001893166764047731
2019-01-31,7.563263472488022e-05,9.169597195806284e-05,-3.3506040993874535e-05,-0.0002037489866713168,-0.00014340217890477917,0.00018509001005285908,-0.00020777058138747253,-9.633445276799209e-05,-0.00021974905396614426,-0.0001936481120243847,0.00018344950687784327,1.129389047221368e-05,-0.00021164500633679532,-0.0001952628121646354,-2.114644531041634e-05
2019-02-01,-1.2436940316081e-05,-6.392713661435141e-05,-0.00021061453732066908,-0.00012657289334683334,-0.00021664082730822856,-1.3297123095569623e-05,-0.00019703140727237746,-5.2974748102468365e-05,-0.00013819480016140535,-0.00020043770819326188,-0.0003623419906943795,-0.00017530647084424946,-8.269809029081203e-05,-0.0003428000108847579,-7.915384291947362e-05
2019-02-02,1.4547213948636642e-05,-6.056528686006492e-05,-0.00017264025777603554,-5.276638340486588e-05,-0.00019256428273713548,4.010687198772581e-06,-9.973872490117951e-05,2.0874465308634915e-05,-0.00010121041321118161,-0.00019961629267762317,-0.0003291397187946207,-0.00014658184542968544,-5.4695983887756665e-05,-0.00030317228381302515,-5.018586053034795e-05
2019-02-03,4.153136821335428e-05,-5.720343710577843e-05,-0.000134665978231402,2.104012653710157e-05,-0.0001684877381660424,2.1318497493114783e-05,-2.4460425299815735e-06,9.47236787197382e-05,-6.422602626095788e-05,-0.00019879487716198443,-0.0002959374468948619,-0.00011785722001512144,-2.669387748470129e-05,-0.00026354455674129244,-2.1217878141222268e-05
2019-02-04,6.851552247807192e-05,-5.384158735149194e-05,-9.66916986867685e-05,9.4846636479069e-05,-0.00014441119359494937,3.8626307787456985e-05,9.484663984121637e-05,0.00016857289213084148,-2.7241639310734135e-05,-0.00019797346164634569,-0.0002627351749951031,-8.913259460055746e-05,1.308228918354082e-06,-0.00022391682966955978,7.750104247903401e-06
2019-02-05,9.549967674278956e-05,-5.047973759720546e-05,-5.8717419142134974e-05,5.0830029926311876e-05,-0.0001203346490238563,5.593411808179919e-05,5.0315709785624246e-05,5.084534429133903e-05,9.742747639489613e-06,-0.00019715204613070697,-0.0002295329030953443,-6.040796918599345e-05,2.9310335321409456e-05,-0.00018428910259782707,3.6718086637029083e-05
2019-02-06,0.0001224838310075072,-4.7117887842918965e-05,-2.074313959750145e-05,6.8134233735547505e-06,-9.625810445276324e-05,7.32419283761414e-05,5.7847797300321195e-06,-6.68822035481634e-05,4.672713458971336e-05,-0.00019633063061506823,-0.0001963306311955855,-3.168334377142945e-05,5.7312441724464836e-05,-0.00014466137552609433,6.568606902615477e-05
2019-02-07,8.805451799013132e-05,-4.375603808863247e-05,1.7231139947132057e-05,-3.7203183179202387e-05,-8.324430965745074e-05,9.054973867048359e-05,-3.874615032556e-05,-0.00011455458418293652,8.371152153993709e-05,-0.00012370668277739673,-0.0001255778539888845,-2.958718356865453e-06,8.53145481275202e-05,-0.00010294619076487948,9.465405141528042e-05
2019-02-08,5.362520497275545e-05,-4.0394188334345975e-05,5.520541949176559e-05,-8.121978973195951e-05,-7.023051486213826e-05,0.00010785754896482578,-8.327708038115213e-05,-0.00016222696481770963,0.00012069590849016086,-5.1082734939725177e-05,-5.4825076782183514e-05,2.5765907057698525e-05,0.00011331665453057556,-6.123100600366464e-05,0.00012362203380440612
2019-02-09,1.9195891955379587e-05,-3.703233858005949e-05,9.317969903639912e-05,-0.00012523639628471664,-5.721672006682577e-05,0.00012516535925916799,-0.00012780801043674428,-0.00020989934545248277,0.00015768029544038458,2.1541212897946372e-05,1.5927700424517456e-05,5.4490532472262546e-05,0.00014131876093363094,-1.9515821242449816e-05,0.00015259001619353176
2019-02-10,-1.5233421061996301e-05,-3.3670488825773e-05,0.00013115397858103262,-0.00016925300283747376,-4.420292527151327e-05,0.0001424731695535102,-0.0001723389404923364,-0.00025757172608725586,0.0001946646823906083,9.416516073561788e-05,8.668047763121846e-05,8.321515788682653e-05,0.00016932086733668634,2.219936351876504e-05,0.00018155799858265745
2019-02-11,0.00010000849793738931,7.915756978754588e-05,-9.657056305028345e-05,0.00014131055489774357,-1.3162696238224458e-05,0.00010952407230546407,0.0002915987334913969,0.0003214480174618457,-2.0047071450097673e-05,7.078752721668495e-05,9.154402578362299e-05,-0.0001578976223615153,5.704813614164298e-05,3.995913487130653e-05,0.0001937051039878229
2019-02-12,0.00021525041693677493,-9.501726096762017e-05,-0.0003242951046815995,0.0001094498048597202,1.7877532795064356e-05,7.657497505741793e-05,-0.00015009499501855884,0.00032597017325128585,9.228345178800852e-05,4.740989369775203e-05,9.640757393602752e-05,-0.00012235909217743411,0.0001086545086005188,5.771890622384801e-05,0.00020585220939298835
2019-02-13,0.0003304923359361605,-0.0005917887316030714,-0.000233440874895215,-0.0005917887345074151,4.891776182835317e-05,4.36258778093718e-05,-0.0005917887235285144,0.0003304923290407259,6.33467844388265e-05,2.4032260178819112e-05,0.00010127112208843206,-8.682056199335294e-05,7.028720125552925e-05,7.547867757638948e-05,0.00021799931479815382
2019-02-14,0.00022195355711116102,-0.00029828064319436447,-0.00014258664510883055,-0.00025880049265246017,7.995799086164198e-05,1.067678056132566e-05,-0.00024329215449358978,0.00027395569093935607,3.4410117089644476e-05,6.546266598861816e-07,0.00010613467024083658,-5.128203180927176e-05,3.1919893910539724e-05,9.323844892893098e-05,0.00023014642020331927
2019-02-15,0.00011341477828616149,-4.77255478565749e-06,-5.173241532244606e-05,7.418774920249472e-05,0.00011099821989493079,-2.2272316686720473e-05,0.0001052044145413349,0.0002174190528379863,5.47344974046246e-06,-2.2723006859046746e-05,0.00011099821839324111,-1.5743501625190582e-05,-6.447413434449811e-06,0.00011099822028147246,0.00024229352560848475
2019-02-16,-5.347421347238166e-05,-1.52453045227782e-05,3.9121814463938384e-05,-7.643280664148877e-05,7.756160231078398e-05,-5.522141393476661e-05,-4.689718570018216e-05,0.00016088241473661644,8.674812984579178e-05,-4.610064037797967e-05,-5.5221414818855046e-05,1.9795028558890603e-05,-5.948465208378803e-05,-5.522141571513132e-05,0.00025444063101365017
2019-02-17,-0.00030208101106679147,-1.5825581134676732e-05,5.8618915743479764e-05,-0.00010399490882284008,4.412498472663715e-05,0.00025365527802730006,9.76654106270217e-06,5.7853679365411817e-05,-0.0002084562122044592,-4.17164789653799e-05,-7.495432923112205e-05,3.281093985461704e-05,-0.00020845621267559524,-7.033980926987837e-05,0.0002079249619847369
2019-02-18,-0.0002474798052422566,0.00011602698610366463,7.811601702302113e-05,0.0001335672490561654,1.068836714249033e-05,-5.0588860341246105e-05,-0.0001889680369200128,-9.848572472448723e-05,-0.0003145202270943253,-3.733231755278014e-05,-9.468724364338904e-05,4.582685115034346e-05,-0.0002769152255337537,-8.545820282462543e-05,0.00016140929295582366
2019-02-19,-0.00019287859941772168,0.000247879553342006,9.761311830256252e-05,0.00037112940693517093,-2.27482504416565e-05,-0.00035483299870979224,-0.00038770261490272777,-0.00025482512881438627,-0.00042058424198419147,-3.294815614018037e-05,-0.00011442015805565605,5.88427624460699e-05,-0.00034537423839191213,-0.00010057659637937249,0.0001148936239269104
2019-02-20,-0.00016177005753989537,4.244302568350773e-05,8.308630992326149e-05,0.00022192763909804835,-0.0004692699823504877,-0.00032946213400339474,-0.0003202324559392632,6.96318464087413e-06,0.0003353063644079493,-4.3774755630479315e-05,-8.33134887829361e-05,-1.6319516914525812e-05,0.00033530636052480815,-7.172633924656103e-05,0.00010297852038819426
2019-02-21,-0.00013066151566206905,-0.00016299350197499055,6.855950154396048e-05,7.272587126092574e-05,-0.00046424519727028275,-0.0003040912692969973,-0.0002527622969757987,-5.4913332605280185e-05,0.00016377740834357707,-5.4601355120778264e-05,-5.2206819510216145e-05,-9.148179627512152e-05,0.0001413010802727122,-4.287608211374955e-05,9.106341684947817e-05
2019-02-22,-9.955297378424275e-05,-0.0003684300296334888,5.403269316465943e-05,-7.647589657619687e-05,-0.0004592204121900776,-0.0002787204045905997,-0.00018529213801233421,-0.0001167898498514345,-7.751547720795138e-06,-6.542795461107721e-05,-2.1100150237496185e-05,-0.00016664407563571722,-5.270419997938376e-05,-1.4025824980938073e-05,7.914831331076204e-05
2019-02-23,-6.844443190641643e-05,-0.0005738665572919871,3.9505884785358405e-05,-0.00022567766441331942,-0.00045419562710987267,-0.0002533495398842022,-0.00011782197904886967,-0.0001786663670975888,-0.0001792805037851673,-7.625455410137614e-05,1.000651903522376e-05,-0.00024180635499631295,-0.00024670948023147976,1.4824432151873391e-05,6.723320977204594e-05
2019-02-24,-3.733589002859013e-05,-0.0004695043060073822,2.4979076406057377e-05,-0.00019700054690335105,-0.0004491708420296676,-0.00022797867517780477,-8.999228123922748e-05,-0.00019120237674840056,-0.00016363536771756853,-8.708115359167508e-05,4.1113188307943705e-05,-0.0002387636545778973,-0.00021757854946674612,4.367468928468485e-05,5.5318106233329826e-05
2019-02-25,-6.227348150763801e-06,-0.00036514205472277736,1.045226802675634e-05,-0.00016832342939338262,-0.0004441460569494626,-0.0002026078104714072,-6.21625834295853e-05,-0.0002037383863992123,-0.00014799023164996977,-9.790775308197404e-05,7.221985758066368e-05,-0.00023572095415948168,-0.00018844761870201243,7.252494641749635e-05,4.34030026946137e-05
2019-02-26,2.4881193727062523e-05,-0.00026077980343817243,-4.074540352544687e-06,-0.0001396463118834142,-0.00043912127186925763,-0.00017723694576500973,-3.433288561994311e-05,-0.00021627439605002402,-0.00013234509558237103,-0.00010873435257227298,0.00010332652685338363,-0.00023267825374106602,-0.00015931668793727873,0.00010137520355030778,3.148789915589759e-05
2019-02-27,5.5989735604888826e-05,-0.00015641755215356758,-1.8601348731845715e-05,-0.00011096919437344579,-0.00043409648678905256,-0.00015186608105861225,-6.503187810300926e-06,-0.00022881040570083577,-0.00011669995951477226,-0.00011956095206257191,0.00013443319612610358,-0.00022963555332265037,-0.00013018575717254507,0.00013022546068311926,1.9572795617181483e-05
2019-02-28,8.709827748271512e-05,-5.205530086896264e-05,-3.312815711114674e-05,-8.22920768634774e-05,-0.00042907170170884755,-0.00012649521635221475,2.132650999934127e-05,-0.0002413464153516475,-0.0001010548234471735,-0.00013038755155287085,0.0001655398653988235,-0.00022659285290423472,-0.00010105482640781139,0.00015907571781593075,7.657692078465362e-06
2019-03-01,-2.9577390199773336e-05,-3.468082360970963e-05,-4.7654965490447765e-05,-9.729285332368819e-05,-0.0004240469166286425,-0.00010112435164581726,-0.00011338016489005132,-0.00013299392396098292,-0.00015615654017575784,-0.0001412141510431698,0.00019664653467154345,-0.0002235501524858191,-9.176843598076403e-05,0.0001879259749487422,-4.257411460250738e-06
2019-03-02,-0.0001462530578822618,-1.7306346350456612e-05,-6.21817738697488e-05,-0.00011229362978389897,-0.0004190221315484375,-7.575348693941973e-05,-0.0002480868397794439,-2.464143257031838e-05,-0.0002112582569043422,-0.00015204075053346875,0.00022775320394426344,-0.00022050745206740344,-8.248204555371668e-05,0.00021677623208155372,-1.617251499896687e-05
2019-03-03,4.614198030993585e-05,0.00023853625644710346,0.0005640354729794261,-0.0001118710109858863,0.00015009938181872605,-5.0382622233022234e-05,-6.120815930543939e-05,0.00014357336239321592,-0.0002723924643590653,0.00011848114081658899,2.754607050976461e-05,0.0001637564430344119,-8.088167476985402e-05,7.987790809160542e-05,8.472764528833941e-06
2019-03-04,-0.00017229740440597395,-3.389332151133469e-05,-0.00014307005712515793,-0.00011144839218787364,-0.0002477017194122648,1.038544542098066e-05,0.00012567052116856515,7.292873278562465e-05,-0.00033352667181378836,-0.00037632868330726916,-0.0002806114048245973,-3.956091337486821e-05,-7.928130398599136e-05,-0.0002917134354897081,3.311804405663475e-05
2019-03-05,-0.0001291446806323776,0.00012820215465831779,0.00016902779230284156,-0.000111025773389861,0.0003843372991101816,-6.524212194672976e-05,0.0003125492016425697,0.0003376279708819427,-0.0003946608792685114,-0.00034693440973660946,-0.00023627982964382325,9.249387350652912e-05,-7.76809332021287e-05,-0.00030448831195228047,0.000224020422823466
2019-03-06,-8.599195685878121e-05,-0.00023526635142363868,-0.0002989028116046577,-0.00011060315459184834,4.0246598830542554e-05,-0.0001408696893144402,-7.408572781455811e-05,0.00014269222692286205,-0.00045579508672323455,-0.0003175401361659498,-0.0001919482544630492,0.00013304063580191192,-7.608056241826604e-05,-0.00031726318841485287,0.00020639590704791963
2019-03-07,-5.6197959743772856e-05,-0.00020320661947377479,-0.00016944548565595848,-0.00012420192762621052,-1.0114143994786091e-05,-0.00011690443815264922,-0.00016486803012518702,0.00010174740063856372,-0.00029779737993219967,-0.0002990926796184891,-0.000181014259310681,0.00031402611640131374,-1.4890109637347483e-05,-0.00027314146435979174,0.0001887713912723733
2019-03-08,-2.64039626287645e-05,-0.0001711468875239109,-3.998815970725924e-05,-0.00013780070066057268,-6.047488682011473e-05,-9.293918699085823e-05,-0.0002556503324358159,6.0802574354265386e-05,-0.00013979967314116482,-0.00028064522307102833,-0.00017008026415831284,0.0004950115970007156,4.630034314357108e-05,-0.00022901974030473053,0.00017114687549682692
2019-03-09,5.985055070449452e-05,-0.00013908715557404698,8.946916624143996e-05,-0.00015139947369493487,-0.00011083562964544339,-6.897393582906727e-05,-0.00034643263474644484,-7.162388049733336e-05,1.8198033649870028e-05,-0.00026219776652356753,-0.00015914626900594465,3.3885136186085844e-05,0.00010749079592448964,-0.00018489801624966938,0.00015352235972128058
2019-03-10,0.00014610506403775356,-0.0001070274236241831,-0.00013543642457040984,-0.00016499824672929706,-0.00016119637247077203,-4.500868466727628e-05,-0.0004372149370570737,-0.0002040503353489321,0.00017619574044090494,-0.00024375030997610676,-0.00014821227385357645,0.00010765240528758484,0.0001686812487054082,-0.00014077629219460823,0.00014661779644724795
2019-03-11,0.00011885716433282048,0.00012786417259730978,-0.00011223052892033856,9.473276314274458e-05,-0.0003050430383640056,-2.1043433505485298e-05,0.00022177270005487403,-4.718585459237847e-05,-0.0001752667598289389,-0.0003696704822339553,-0.0001787253235481208,7.48576292494032e-05,-0.00017526676172707257,-0.00025818892623361424,0.00013971323317321535
2019-03-12,9.160926462788742e-05,0.0002338496493845395,-8.902463327026726e-05,0.00021728394426411235,-0.0004488897042572392,2.921817656305681e-06,0.00028080391252559707,0.000124147704909317,4.450302883951345e-05,-0.0004955906544918038,-0.00020923837324266512,4.206285321122156e-05,8.228418659389558e-05,-0.0003756015602726202,0.00013280866989918275
2019-03-13,6.436136492295435e-05,0.00033983512617176924,-6.581873762019597e-05,0.00033983512538548013,-0.0005927363701504728,2.688706881809666e-05,0.00033983512499632007,0.0002954812644110125,0.0002642728175079658,-0.0006215108267496524,-0.0002397514229372095,9.268077173039924e-06,0.0003398351349148637,-0.0004930141943116262,0.00012590410662515012
