date,arapiranga,belem,carateua,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao-pedro
2019-01-01,-0.8070174946864679,-1.27311467989283,-2.503447168028635,-2.1087508734477147,-2.010473677412855,-0.6050825460602471,-2.128090962203027,-1.534054661429952,-2.149849694441647,-1.330051538164369,-1.10080001254364,-2.4410346933749634,-2.1069751805538157,-1.3300514221191406,-2.7748570648924398
2019-01-02,1.389723035766687,0.9662191283145319,0.22302563002304765,1.08686635411712,-0.017652949663499663,1.2856669701724572,1.1347939533773748,1.7469545766825028,-0.12891595429190103,0.1874963492155075,0.45392411159017676,-0.5392309248355597,-0.06796137548572498,0.24696224066423403,0.4470985485663052
2019-01-03,-1.4423168283957823,-1.0518535231830803,-0.47503992930348504,-1.34783181572349,-1.4964960770421651,-1.803322959465345,-1.2898412821117597,-0.7403918097630139,-1.3916169827473437,-1.337904986752563,-1.4534494915136327,-1.3332084806405424,-1.6713433052824684,-1.4577348507126122,-1.2466552185527622
2019-01-04,-0.532893987767038,-1.1591156803040232,-1.2582623919324878,-1.696982205668536,-0.6371133726341021,-0.8588592764971728,-1.4884535447071086,-0.1956391460679495,-1.4506964825063005,0.3764225296634667,-0.9056421297981706,-0.6399540524190166,-1.6270645873114296,-1.0508922638031535,-1.8647532445985144
2019-01-05,-1.5509241869064871,-0.8752597001461555,-0.1595332706244879,-2.739225489634617,-1.263055188266903,-1.8579552611913588,-2.8711819420048164,-2.0490608869081313,-0.3706773644106994,-0.668496374693933,-1.1626483269498071,-1.7410488920979468,-1.436510795869708,-1.3610028713033349,-1.5206958639458277
2019-01-06,-0.9957493728640224,-1.2067860498172136,-1.405242593463183,-1.8835538726750063,-1.3495980073391252,-1.3188193168581337,-2.6627276895465624,-2.2589262232911946,-1.085294125495765,-1.5473116926706565,-0.8676474307958261,-1.426205656277342,-1.4132936000823977,-1.242326706406758,-1.4238726699775954
2019-01-07,0.1853380123050887,-0.12131180506024467,-0.6952715989737958,-1.1263704106983532,-0.5107253296437115,0.10097504742031797,-1.6842949511172363,-0.9054292443581932,-0.5848425334871058,-0.5878711338694862,-0.08143132255036709,-0.9846622339047543,-0.6246311162568806,-0.38399449398372726,-0.8517335418867775
2019-01-08,1.3664253974741996,0.9641624396967243,0.014699395515591443,-0.36918694872170044,0.3281473480517021,1.5207694116987696,-0.7058622126879105,0.44806773457480814,-0.08439094147844645,0.3715694249316841,0.704784785695092,-0.5431188115321668,0.16403136756863645,0.47433771843930367,-0.27959441379595973
2019-01-09,-1.0380288503778017,-0.9823800189235398,-1.0403920224174412,-1.0137943453904126,-1.7508976399523906,-0.9964992029178137,-1.0226181395055571,-0.2518465854435313,-1.5634300922025917,-1.3979315294382895,-2.1226641305439293,-1.250944805797184,-0.9303099096033621,-2.071923743044855,-1.4410030966708562
2019-01-10,-2.0899403163477137,-1.3532274655041476,-2.0681867832977123,-1.8328525738554444,-1.8774671568919072,-1.631915048661584,-2.089946478115413,-2.015232232384445,-2.10275847460284,-1.8104506639016114,-1.8184113913133781,-1.89282346200884,-1.9366436943356011,-1.8134968767807012,-2.269291031699105
